name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu,mapx,mapy
목포명가 삼성점,1175426255,생선회,"서울 강남구 삼성로100길 24 1층, 지하1층",0507-1326-9412,,"포장, 배달, 단체 이용 가능, 무선 인터넷, 예약, 대기공간, 방문접수/출장, 남/녀 화장실 구분, 주차, 발렛파킹",,"월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 토
11:30 - 21:00
15:30 - 16:30 브레이크타임
20:00 라스트오더; 일
11:30 - 21:00
15:30 - 16:30 브레이크타임
20:00 라스트오더","전어세트
대표
전어회 와 전어무침을 동시에 드시면 1만원 할인가격
90,000원; 민어회1인분
대표
민어회1인분 (예약 필수 입니다)
45,000원; 목포참민어지리
대표
목포근처 지도섬에서 올라온 참민어로 지리와탕 보양식으로 3번 미리 드세요 여름을 이겨요
30,000원; 갑오징어숙회
대표
싱싱한 갑오징어 큰 놈으로 요리합니다 지금 제철맞은 갑오징어의 식감과 맛을 느껴보세요
60,000원; 도다리 세꼬시
대표
소 70,000원 중 80,000원 대 90,000원 (+ 부추전)
70,000원; 멍게얹은 모듬회
대표
소 90,000원, 중 100,000원, 대 110,000원.
90,000원; 전어무침
전어회 야채와 함께 드셔요
60,000원; 전어회한접시
전어무침
60,000원; 전어구이1마리
5,000원; 모듬물회
활도다리세꼬시 전복 꼬막 멍게 갑오징어 해산물 듬뿍 들어간 등골오싹물회
28,000원; 갑오징어세트
군산앞바다 활갑오징어로 숙회와볶음 요리합니다
100,000원; 보리굴비정식
보리굴비정식 2인분 이상 주문시 싱싱한 회무침을 함께 드실수 있어요
25,000원; 통낙지비빔밥
통통하고 부드러운 낙지를 메콤달짝 하게 볶았습니다 낙지가 많아요
17,000원; 활어물회
쫄깃한 식감의 활도다리와 갑오징어 얹어져 나옵니다 메밀면과 환상궁합
20,000원; 활어회덮밥
싱싱한 활어,해초,야채,진짜 참기름 넣어서 만들었습니다
17,000원; 전복미역국
특급산모미역에 살아있는전복 백합 갑오징어등 해산물 넣어서 푸짐하게 끓였습니다
18,000원; 해물부추전
해물 육수로 반죽했습니다. 부추가 가득! 해물 듬뿍! 보리 새우 얹어서 바삭합니다.
18,000원; 푸짐한 한접시
모듬회(참돔,농어,광어,숭어) + 도다리 세꼬시 + 멍게 샐러드. 푸짐히 먹는 메뉴.
150,000원; 낙지볶음과 메밀면
낙지듬뿍 넣고 마지막엔 뱅뱅돌린 메밀면에 비벼서 드세요
50,000원; 해산물 모듬세트
계절에 나오는 해산물모듬 전복ㆍ생굴ㆍ참소라ㆍ꼬막ㆍ도다리세꼬시
70,000원; 백합탕(+칼국수 면사리)
조개중의 조개! 백합과 칼국수 면사리를 함께!
40,000원",127.0572794,37.5099217
마구로젠,20290038,생선회,서울 강남구 논현로86길 32 삼우빌딩 1층 마구로젠,0507-1415-2777,,"예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 배달, 주차, 발렛파킹",,"월
11:40 - 21:45
14:40 - 17:30 브레이크타임; 화
11:40 - 21:45
14:40 - 17:30 브레이크타임; 수
11:40 - 21:45
14:40 - 17:30 브레이크타임; 목
11:40 - 21:45
14:40 - 17:30 브레이크타임; 금
11:40 - 21:45
14:40 - 17:30 브레이크타임; 토
12:00 - 21:45
14:50 - 17:00 브레이크타임; 일
정기휴무 (매주 일요일)","특회덮밥
대표
참치회를 사시미로 썰어 씹는 맛이일품 점심 인기절정 메뉴
13,000원; 점심참치특정식
대표
가성비 좋은 점심 정식메뉴
39,000원; 참다랑어정식
대표
참다랑어와 머릿살 구성
49,000원; 골드메뉴
대표
가장 많이 나가는 대표 메뉴
80,000원; 다이아몬드
대표
1급 도로의 맛의 끝판왕
120,000원; 날치알알밥
천연 날치알 사용 날치알 톡톡알밥
10,000원; 다랑어회덮밥
고급 눈다랑어 찌라시 덮밥
10,000원; 순살대구탕
순살 대구탕
11,000원; 알많이 알탕
최상급 러알 사용 알 많이 알탕
13,000원; 젠초밥
메까 광어(상황에 따라 바껴요)눈다랑어12p
18,000원; 참다랑어덮밥
참다랑어회만 올려 씹는 맛이 일품 만족도가 가장 큰 메뉴 예요
20,000원; 특초밥
참다랑어100%초밥 12피스 참치회4피스 만족도 큰 최고급 초밥
35,000원; 로얄초밥
눈다랑어 참다랑어 제철생선 으로 구성한 초밥
25,000원; 점심참치회정식
전복죽 장국 회무침 (참치회 ,제철생선 ,메까)구이 튀김 초밥 식사까지
29,000원; 스페셜
눈다랑어 참다랑어구성
59,000원; 로얄
참다랑어 눈다랑어지물 머릿살 제공
69,000원; 사파이어
만족도가 커요
100,000원; Vip
가마도로의 끝판왕 25년의 경력을 보여드리겠습니다 미리예약시 주문 바랍니다
150,000원",127.0400762,37.5004109
해초록,11721121,생선회,서울 강남구 영동대로 336,02-554-5522,,"예약, 단체 이용 가능, 발렛파킹, 남/녀 화장실 구분",,"월
12:00 - 22:00; 화
12:00 - 22:00; 수
12:00 - 22:00; 목
12:00 - 22:00; 금
12:00 - 22:00; 토
10:00 - 22:00; 일
10:00 - 22:00","회정식 (점심)
45,000원; 특정식 (점심)
55,000원; 세꼬시정식 (점심)
55,000원; 초밥 (점심)
45,000원; 회덮밥 (점심)
40,000원; 해초록 정식 (저녁)
95,000원; 특별정식 (저녁)
130,000원; 광어 (싯가)
95,000원; 세꼬시 (싯가)
95,000원; 계절별 자연산 활어
변동; 주말특정식
66,000원; 해초록 주말정식
95,000원; 주말특별정식
130,000원; 특회덮밥
55,000원",127.065899,37.5047659
오징어세상 삼성점,32692582,생선회,서울 강남구 삼성로96길 15,02-501-9375,,"예약, 단체 이용 가능, 남/녀 화장실 구분, 배달, 포장",,"월
15:00 - 05:00; 화
15:00 - 05:00; 수
15:00 - 05:00; 목
15:00 - 05:00; 금
15:00 - 05:00; 토
15:00 - 03:00; 일
정기휴무 (매주 일요일)","산오징어회
30,000원; 오징어튀김
18,000원; 광어회(中)
28,000원; 우럭회(中)
28,000원; 모둠회(中)
45,000원; 도다리세꼬시
38,000원; 놀래미세꼬시
36,000원; 해물모둠
37,000원; 왕새우소금구이
22,000원; 생우럭탕
28,000원; 회덮밥
10,000원; 전어회+구이
40,000원; 전어회+광어
40,000원; 대방어+튀김
50,000원; 광어+간장새우
35,000원; 우럭+간장새우
35,000원; 오징어회+간장새우
35,000원; 간장새우
25,000원; 광어or우럭+매운탕+꽁치구이
41,000원; 새우튀김
18,000원; 모듬튀김
22,000원; 방어
30,000원; 숭어
35,000원; 농어
43,000원; 도미
43,000원; 아나고
30,000원; 우럭회무침
30,000원; 오징어볶음
22,000원; 산낙지볶음
22,000원; 멍게
19,000원; 해삼
23,000원; 개불
22,000원; 소라데침
24,000원; 전복회
28,000원; 산낙지
23,000원; 가리비회
21,000원; 꽁치구이
10,000원; 시샤모구이
10,000원; 통우럭소금구이
28,000원; 고등어소금구이
10,000원; 전복버터구이
28,000원; 가리비치즈구이
23,000원; 서더리탕
10,000원; 일본오뎅탕
23,000원; 맑은조개탕
26,000원; 해물라면
8,000원; 오징어짬뽕
23,000원",127.0571579,37.5090389
도툼횟집,1847512537,생선회,서울 강남구 강남대로84길 15 지하1층 105~108호,02-554-0443,,주차,,"월
11:00 - 22:00; 화
11:00 - 22:00; 수
11:00 - 22:00; 목
11:00 - 22:00; 금
11:00 - 22:00; 토
11:00 - 22:00; 일
정기휴무 (매주 일요일)","모둠 대 (4인)
대표
광어, 도미는 기본으로 나가며, 철에따라 방어나 우럭이 추가됩니다.
70,000원; 생우럭매운탕(2인이상)
대표
인당 활우럭 1마리씩 들어가며 , 2인분 이상 주문 가능합니다~
13,000원; 모둠 중 (3인)
60,000원; 모둠 소 (2인)
45,000원; 대도미 대 (4인)
80,000원; 대도미 중 (3인)
65,000원; 대도미 소 (2인)
50,000원; 대광어 대 (4인)
65,000원; 대광어 중 (3인)
53,000원; 대광어 소 (2인)
40,000원; 활어 초밥
그날그날 랜덤으로 광어, 도미 중 한가지로 나갑니다~
13,000원; 고등어구이 정식
8,000원; 새싹활어회덮밥
8,000원; 꼬막비빔밥
8,000원; 양푼이동태탕
2인이상 주문 가능합니다~
7,000원; 회 드신 후 매운탕
9,000원; 민어 (여름)
변동; 방어 (겨울)
변동; 전어 (겨울)
변동; 오징어
변동; 일품소주
25,000원; 복분자
12,000원; 청하
5,000원; 매화수
5,000원; 맥주
4,000원; 소주
4,000원; 막걸리
4,000원; 음료
2,000원; 스끼다시
변동; 물회
13,000원; 보리굴비
여름별미
15,000원; 민어회
변동; 대민어 대
90,000원; 대민어 중
70,000원",127.0299094,37.497127
군산횟집,19867478,생선회,서울 강남구 영동대로 341 삼출빌딩,02-557-1843,,"예약, 단체 이용 가능, 주차, 발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분",,"월
11:00 - 22:00; 화
11:00 - 22:00; 수
11:00 - 22:00; 목
11:00 - 22:00; 금
11:00 - 22:00; 토
11:00 - 21:00; 일
정기휴무 (매주 일요일)","스페셜(1인)
140,000원; 회정식(1인)
110,000원; 주말회정식(1인)
65,000원; 점심회정식(1인)
65,000원; 탕정식(1인)
50,000원; 물회정식(1인)
50,000원; 매운탕(1인)
40,000원; 물회(1인)
30,000원",127.0648148,37.5049033
여포집 본점,1415918800,생선회,서울 강남구 선릉로86길 38 1층,02-558-9080,,,,"매일
00:00 - 24:00","고등어회
40,000원; 막회
38,000원; 물회
38,000원; 갑오징어 숙회
30,000원; 가리비찜
35,000원; 돌멍게
25,000원; 조개탕
30,000원; 바다라면
13,000원",127.0527353,37.5038545
참치공방 강남점,87710088,생선회,서울 강남구 강남대로78길 18 2층,02-538-0220,,"예약, 단체 이용 가능, 포장, 배달, 남/녀 화장실 구분",,"월
11:00 - 00:30
15:00 - 17:00 브레이크타임; 화
11:00 - 00:30
15:00 - 17:00 브레이크타임; 수
11:00 - 00:30
15:00 - 17:00 브레이크타임; 목
11:00 - 00:30
15:00 - 17:00 브레이크타임; 금
11:00 - 00:30
15:00 - 17:00 브레이크타임; 토
11:00 - 00:30
15:00 - 17:00 브레이크타임; 일
11:00 - 22:00
15:00 - 17:00 브레이크타임","스페셜참치 무한리필코스
대표
참다랑어뱃살,눈다랑어 가마살, 뱃살, 배꼽살, 등살, 머릿살, 황새치 배꼽살, 중뱃살
42,000원; 점심 스페셜코스
대표
참치샐러드,사시미,참치타다끼,칠리참치,참치요리,생선까스,콘치즈,초밥,튀김,매운탕,알밥
35,000원; 맛참치 무한리필코스
눈다랑어뱃살,등살,황새치중뱃살,등살,청세치뱃살,등살
33,000원; 특참치 무한리필코스
눈다랑어가마살,뱃살,등살,황새치배꼽살,중뱃살
36,000원; 주방장특선 무한리필코스
참다랑어가마살,뱃살,배꼽살,눈다랑어가마살,머릿살,황새치배꼽살,중뱃살
60,000원; 혼마구로 무한리필코스
오늘의 최상위등급 참다랑어 부위별
80,000원; 참다랑어 배꼽살
추가메뉴
20,000원; 참다랑어뱃살
추가메뉴
20,000원; 새우튀김
추가메뉴
20,000원; 희레까스
추가메뉴
15,000원; 알탕
추가메뉴
15,000원; 초밥 A
참다랑어 뱃살4, 눈다랑어 뱃살2, 가마살2, 황다랑어 뱃살2
25,000원; 초밥 B
눈다랑어뱃살4, 배꼽살2, 황새치뱃살2, 등살2
15,000원; 점심 A 코스
참치샐러드,사시미,참치타다끼,칠리참치,참치요리,생선까스,콘치즈,초밥,튀김,매운탕,알밥
30,000원; 점심 B 코스
참치샐러드, 사시미, 참치타다끼, 칠리참치, 참치요리, 초밥, 튀김, 매운탕, 알밥
25,000원; 회덮밥
점심단품
10,000원; 희레까스
점심단품
10,000원; 알탕
점심단품
10,000원; 알밥
점심단품
10,000원",127.0308811,37.4950845
교대수산,892770927,생선회,서울 서초구 사임당로 85 롯데빌리지상가1층교대수산,02-597-1771,,"포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 주차",,"월
11:30 - 22:00
15:00 - 16:00 브레이크타임; 화
11:30 - 22:00
15:00 - 16:00 브레이크타임; 수
11:30 - 22:00
15:00 - 16:00 브레이크타임; 목
11:30 - 22:00
15:00 - 16:00 브레이크타임; 금
11:30 - 22:00
15:00 - 16:00 브레이크타임; 토
11:30 - 22:00
15:00 - 16:00 브레이크타임; 일
11:30 - 22:00
15:00 - 16:00 브레이크타임","오늘의 추천 사시미
대표
모듬사시미 2~3인분
60,000원; 모듬해산물
대표
산낙지,키조개,석화,가리비,개불,멍게,전복,적새우 모듬해산물
65,000원; 참치뱃살모듬사시미
대표
참다랑어 눈다랑어 2~3인분
65,000원; 성게알(120g한판)
대표
37,000원; 광어
완도산대광어 2인분
42,000원; 참돔
국내산대참돔 2인분
42,000원; 우럭
국내산우럭 1인분
28,000원; 연어사시미
200g이상
32,000원; 광어세꼬시(1마리)
1인분
19,000원; 도다리세꼬시(1마리)
1인분
19,000원; 대방어(12월-2월)
국내산대방어 2인분
42,000원; 전어(8월-10월)
변동; 대구탕
비조리
10,000원; 매운탕
비조리
10,000원; 쌈야채
2,000원; 회무침
5,000원; 황제물회
36,000원; 참다랑어뱃살
42,000원; 눈다랑어
39,000원; 전복(3마리)
4마리
28,000원; 멍게
23,000원; 타코와사비
23,000원; 적새우(10마리)
10마리
28,000원; 광어초밥
18,000원; 연어초밥
18,000원; 참돔초밥
20,000원; 참치뱃살초밥
26,000원; 모듬초밥
23,000원",127.0189686,37.4898296
만원수산,1098405799,생선회,서울 서초구 서초대로77길 37 3층,0507-1388-8184,,"예약, 단체 이용 가능, 포장, 남/녀 화장실 구분",,"월
16:00 - 01:00
00:00 라스트오더; 화
16:00 - 01:00
00:00 라스트오더; 수
16:00 - 01:00
00:00 라스트오더; 목
16:00 - 01:00
00:00 라스트오더; 금
16:00 - 01:00
00:00 라스트오더; 토
16:00 - 01:00
00:00 라스트오더; 일
16:00 - 01:00
00:00 라스트오더","추천모듬회(활어 4종)
50,000원; 막회(뼈없는 제철회)
35,000원; 광우연(광어+우럭+연어)
44,000원; 우광이 (우럭+광어)
34,000원; 광연이 (광어+연어)
34,000원; 광돔이 (광어 +도미)
42,000원; 싱싱이(멍게해삼전복새우산낙지)
47,000원; 왕새우감자튀김
10,000원; 양만이 (활어2종+해산물5종+회무침)
64,000원; 물회
35,000원; 회무침
10,000원; 매운탕
매운탕에 라면사리추가요~
10,000원; 맨초밥
3,000원; 소주
3,000원",127.0251242,37.5009917
우리동네횟집,1618305137,생선회,서울 강남구 강남대로120길 30 103호,0507-1343-0311,,"포장, 무선 인터넷, 예약, 배달",,"월
11:00 - 23:50
14:00 - 16:30 브레이크타임; 화
11:00 - 23:50
14:00 - 16:30 브레이크타임; 수
11:00 - 23:50
14:00 - 16:30 브레이크타임; 목
11:00 - 23:50
14:00 - 16:30 브레이크타임; 금
11:00 - 23:50
14:00 - 16:30 브레이크타임; 토
11:00 - 23:50; 일
정기휴무 (매주 일요일)","모듬회
대표
33,000~65,000원; 대방어
대표
40,000~80,000원; 새우튀김
15,000원; 전복새우버터구이
살아있는 전복에 왕사이즈 칵테일 새우 불맛 제대로 입힌 버터구이
20,000원; 생연어샐러드
15,000원",127.0260144,37.5074309
주나수산,1122059411,생선회,서울 서초구 서초대로77길 45 1층,02-595-9742,,"단체 이용 가능, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 간편결제, 주차",,"매일
15:00 - 05:00","시그니처 한상차림 (2인)
대표
정준하가 직접 고른 시기마다 맛볼 수 있는 싱싱한 회로 구성됩니다.
69,900원; 시그니처 한상차림 (4인)
대표
정준하가 직접 고른 시기마다 맛볼 수 있는 싱싱한 회로 구성됩니다.
93,900원; 전어구이
40,000원; 전복대하구이&새우탕
58,000원; 전어회
39,000원; 대하구이
39,000원; 전어무침
40,000원; 단새우 사시미
49,000원; 광연이(광어+연어)
4인 : 69,900원
49,900원; 우연이(우럭+연어)
4인 : 69,900원
49,900원; 우광이(우럭+광어)
4인 : 69,900원
49,900원; 물회
46,800원; 스페셜 사시미
당일 들어온 신선한 회
129,000원; 우럭
4인 : 68,000원
46,000원; 대광어
4인 : 69,000원
49,000원; 봄도다리 세꼬시
4인 : 69,900원
49,900원; 모듬 막회
대 : 64,800원
44,800원; 연어
4인 : 60,000원
40,000원; 해삼 한 접시
29,800원; 전복 회
29,800원; 소라 한 접시
32,000원; 멍게 한 접시
27,000원; 미나리 낙지전
19,800원; 눈꽃치즈 새우튀김
24,000원; 사천식 홍합볶음
22,000원; 고추 유린기
25,000원; 아구 가라아게
22,000원; 총알 오징어통찜
28,000원; 반건조 갑오징어 버터구이
39,800원; 나가사끼 짬뽕탕
25,000원; 주나 골뱅이오뎅탕
25,000원; 서더리 매운탕
9,800원; 해물 해장라면
12,800원; 회덮밥
13,800원; 라면사리
2,800원; 산토리 가쿠빈 하이볼
9,500원; 코크 하이볼
9,500원; 쿠바 REGENDARIO 하이볼
10,000원; 시쿠와사 하이볼
9,000원; 딸기 티나 하이볼
6,500원; 레몬 티나 하이볼
6,500원; 청포도 티나 하이볼
6,500원; 참이슬
6,000원; 진로이즈백
6,000원; 진로골드
6,000원; 매화수
7,000원; 청하
7,000원; 켈리
